course,semester,section,subject,day,start_time,end_time,room_number
BCA AI&DS,I,B1,Fundamentals of Python Programming,Wednesday,12:00 PM,12:55 PM,015(CR)
BCA AI&DS,I,B1,Mathematical Foundation for AI,Wednesday,12:55 PM,01:50 PM,015(CR)
BCA AI&DS,I,B1,Fundamentals of Python Programming,Wednesday,02:10 PM,03:05 PM,015(CR)
BCA AI&DS,I,B1,Mathematical Foundation for AI,Wednesday,03:05 PM,04:00 PM,015(CR)
BCA AI&DS,I,B1,Digital Productivity Tools for Modern Workplaces Laboratory,Wednesday,04:00 PM,05:50 PM,LAB 6
BCA AI&DS,I,B1,Computational Thinking and Fundamentals of IT,Thursday,12:55 PM,01:50 PM,007(CR)
BCA AI&DS,I,B1,Professional Communication,Thursday,02:10 PM,03:05 PM,007(CR)
BCA AI&DS,I,B1,Computational Thinking and Fundamentals of IT,Thursday,03:05 PM,04:00 PM,007(CR)
BCA AI&DS,I,C1,Fundamentals of Python Programming,Tuesday,12:00 PM,12:55 PM,013(CR)
BCA AI&DS,I,C1,Mathematical Foundation for AI,Tuesday,02:10 PM,03:05 PM,015(CR)
BCA AI&DS,I,C1,Computational Thinking and Fundamentals of IT,Tuesday,03:05 PM,04:00 PM,015(CR)
BCA AI&DS,I,C1,Fundamentals of Python Programming,Tuesday,04:00 PM,04:55 PM,015(CR)
BCA AI&DS,I,C1,Professional Communication,Wednesday,12:55 PM,01:50 PM,016(CR)
BCA AI&DS,I,C1,Fundamentals of Python Programming,Wednesday,02:10 PM,03:05 PM,016(CR)
BCA AI&DS,I,C1,Computational Thinking and Fundamentals of IT,Wednesday,03:05 PM,04:00 PM,016(CR)
BCA AI&DS,I,C1,Computational Thinking and Fundamentals of IT,Friday,12:55 PM,01:50 PM,013(CR)
BCA AI&DS,I,C1,Mathematical Foundation for AI,Friday,02:10 PM,03:05 PM,013(CR)
BCA AI&DS,I,C1,Professional Communication,Friday,03:05 PM,04:00 PM,013(CR)
BCA AI&DS,I,C1,Mathematical Foundation for AI,Friday,04:00 PM,04:55 PM,013(CR)
BCA AI&DS,I,C1,Fundamentals of Python Programming,Friday,04:55 PM,05:50 PM,013(CR)
BCA AI&DS,I,C1,Digital Productivity Tools for Modern Workplaces Laboratory,Saturday,12:00 PM,01:50 PM,LAB 8
BCA AI&DS,I,C1,Fundamentals of Python Programming Laboratory,Saturday,02:10 PM,04:00 PM,LAB 4
BCA AI&DS,I,D1,Professional Communication,Monday,12:55 PM,01:50 PM,007 (CR)
BCA AI&DS,I,D1,Fundamentals of Python Programming Laboratory,Monday,02:10 PM,04:00 PM,LAB 6
BCA AI&DS,I,D1,Mathematical Foundation for AI,Tuesday,02:10 PM,03:05 PM,329(CR)
BCA AI&DS,I,D1,Fundamentals of Python Programming,Tuesday,03:05 PM,04:00 PM,329(CR)
BCA AI&DS,I,D1,Digital Productivity Tools for Modern Workplaces Laboratory,Tuesday,04:00 PM,05:50 PM,007/329/307 (CR)
BCA AI&DS,I,D1,LAB 121,Tuesday,04:00 PM,05:50 PM,LAB 121
BCA AI&DS,I,D1,Fundamentals of Python Programming,Thursday,12:55 PM,01:50 PM,329(CR)
BCA AI&DS,I,D1,Professional Communication,Thursday,02:10 PM,03:05 PM,329(CR)
BCA AI&DS,I,D1,Fundamentals of Python Programming,Thursday,03:05 PM,04:00 PM,329(CR)
BCA AI&DS,I,D1,Computational Thinking and Fundamentals of IT,Thursday,04:00 PM,04:55 PM,329(CR)
BCA AI&DS,I,D1,Mathematical Foundation for AI,Thursday,04:55 PM,05:50 PM,329(CR)
BCA AI&DS,I,D1,Computational Thinking and Fundamentals of IT,Friday,12:00 PM,12:55 PM,329(CR)
BCA AI&DS,I,D1,Fundamentals of Python Programming,Friday,02:10 PM,03:05 PM,307(CR)
BCA AI&DS,I,D1,Computational Thinking and Fundamentals of IT,Friday,03:05 PM,04:00 PM,307(CR)
BCA AI&DS,I,D1,Mathematical Foundation for AI,Friday,04:00 PM,04:55 PM,307(CR)
BCA AI&DS,I,E1,Mathematical Foundation for AI,Monday,12:00 PM,12:55 PM,013(CR)
BCA AI&DS,I,E1,Fundamentals of Python Programming,Monday,12:55 PM,01:50 PM,013(CR)
BCA AI&DS,I,E1,Mathematical Foundation for AI,Monday,02:10 PM,03:05 PM,013(CR)
BCA AI&DS,I,E1,Professional Communication,Monday,03:05 PM,04:00 PM,013(CR)
BCA AI&DS,I,E1,Digital Productivity Tools for Modern Workplaces Laboratory,Monday,04:00 PM,05:50 PM,LAB 8
BCA AI&DS,I,E1,Mathematical Foundation for AI,Wednesday,12:00 PM,12:55 PM,329(CR)
BCA AI&DS,I,E1,Computational Thinking and Fundamentals of IT,Wednesday,12:55 PM,01:50 PM,329(CR)
BCA AI&DS,I,E1,Professional Communication,Wednesday,02:10 PM,03:05 PM,329(CR)
BCA AI&DS,I,E1,Fundamentals of Python Programming,Wednesday,03:05 PM,04:00 PM,329(CR)
BCA AI&DS,I,E1,Fundamentals of Python Programming,Friday,12:55 PM,01:50 PM,329(CR)
BCA AI&DS,I,E1,Computational Thinking and Fundamentals of IT,Friday,02:10 PM,03:05 PM,329(CR)
BCA AI&DS,I,E1,Fundamentals of Python Programming,Friday,03:05 PM,04:00 PM,329(CR)
BCA AI&DS,I,E1,Computational Thinking and Fundamentals of IT,Saturday,12:00 PM,12:55 PM,329(CR)
BCA AI&DS,I,E1,Fundamentals of Python Programming Laboratory,Saturday,02:10 PM,04:00 PM,LAB 6
BCA AI&DS,I,A2,Basic Mathematics -I,Tuesday,08:00 AM,08:55 AM,007(CR)
BCA AI&DS,I,A2,Mathematical Foundation for AI,Tuesday,08:55 AM,09:50 AM,007(CR)
BCA AI&DS,I,A2,Computational Thinking and Fundamentals of IT,Tuesday,10:10 AM,11:05 AM,007(CR)
BCA AI&DS,I,A2,Fundamentals of Python Programming,Tuesday,11:05 AM,12:00 PM,007(CR)
BCA AI&DS,I,A2,Professional Communication,Tuesday,12:00 PM,12:55 PM,007 (CR)
BCA AI&DS,I,A2,Fundamentals of Python Programming,Thursday,08:00 AM,08:55 AM,016(CR)
BCA AI&DS,I,A2,Computational Thinking and Fundamentals of IT,Thursday,08:55 AM,09:50 AM,016(CR)
BCA AI&DS,I,A2,Mathematical Foundation for AI,Thursday,10:10 AM,11:05 AM,016(CR)
BCA AI&DS,I,A2,Computational Thinking and Fundamentals of IT,Thursday,11:05 AM,12:00 PM,016(CR)
BCA AI&DS,I,A2,Basic Mathematics -I,Thursday,12:00 PM,12:55 PM,013(CR)
BCA AI&DS,I,A2,Professional Communication,Friday,08:00 AM,08:55 AM,016(CR)
BCA AI&DS,I,A2,Fundamentals of Python Programming,Friday,08:55 AM,09:50 AM,016(CR)
BCA AI&DS,I,A2,Fundamentals of Python Programming Laboratory,Friday,10:10 AM,12:00 PM,LAB 8
BCA AI&DS,I,A2,Mathematical Foundation for AI,Friday,12:00 PM,12:55 PM,016(CR)
BCA AI&DS,I,A2,Digital Productivity Tools for Modern Workplaces Laboratory,Saturday,08:00 AM,09:50 AM,LAB 4
BCA AI&DS,I,A2,Fundamentals of Python Programming,Saturday,10:10 AM,11:05 AM,307(CR)
BCA AI&DS,I,B2,Mathematical Foundation for AI,Monday,08:00 AM,08:55 AM,013(CR)
BCA AI&DS,I,B2,Professional Communication,Monday,08:55 AM,09:50 AM,013(CR)
BCA AI&DS,I,B2,Fundamentals of Python Programming Laboratory,Monday,10:10 AM,12:00 PM,LAB 7
BCA AI&DS,I,B2,Digital Productivity Tools for Modern Workplaces Laboratory,Tuesday,08:00 AM,09:50 AM,LAB 6
BCA AI&DS,I,B2,Fundamentals of Python Programming,Tuesday,10:10 AM,11:05 AM,301(CR)
BCA AI&DS,I,B2,Computational Thinking and Fundamentals of IT,Tuesday,11:05 AM,12:00 PM,301(CR)
BCA AI&DS,I,B2,Basic Mathematics -I,Thursday,08:00 AM,08:55 AM,007(CR)
BCA AI&DS,I,B2,Fundamentals of Python Programming,Thursday,08:55 AM,09:50 AM,007(CR)
BCA AI&DS,I,B2,Computational Thinking and Fundamentals of IT,Thursday,10:10 AM,11:05 AM,007(CR)
BCA AI&DS,I,B2,Mathematical Foundation for AI,Thursday,11:05 AM,12:00 PM,007(CR)
BCA AI&DS,I,B2,Fundamentals of Python Programming,Thursday,12:00 PM,12:55 PM,007(CR)
BCA AI&DS,I,B2,Computational Thinking and Fundamentals of IT,Friday,08:00 AM,08:55 AM,007(CR)
BCA AI&DS,I,B2,Fundamentals of Python Programming,Friday,08:55 AM,09:50 AM,007(CR)
BCA AI&DS,I,B2,Mathematical Foundation for AI,Friday,10:10 AM,11:05 AM,007(CR)
BCA AI&DS,I,B2,Basic Mathematics -I,Friday,11:05 AM,12:00 PM,007(CR)
BCA AI&DS,I,B2,Professional Communication,Friday,12:00 PM,12:55 PM,007(CR)
BCA AI&DS,I,C2,Fundamentals of Python Programming Laboratory,Monday,08:00 AM,09:50 AM,LAB 8
BCA AI&DS,I,C2,Professional Communication,Monday,10:10 AM,11:05 AM,007(CR)
BCA AI&DS,I,C2,Mathematical Foundation for AI,Monday,11:05 AM,12:00 PM,007 (CR)
BCA AI&DS,I,C2,Mathematical Foundation for AI,Tuesday,08:00 AM,08:55 AM,016(CR)
BCA AI&DS,I,C2,Computational Thinking and Fundamentals of IT,Tuesday,08:55 AM,09:50 AM,016(CR)
BCA AI&DS,I,C2,Professional Communication,Tuesday,10:10 AM,11:05 AM,016(CR)
BCA AI&DS,I,C2,Fundamentals of Python Programming,Tuesday,11:05 AM,12:00 PM,016(CR)
BCA AI&DS,I,C2,Computational Thinking and Fundamentals of IT,Tuesday,12:00 PM,12:55 PM,016(CR)
BCA AI&DS,I,C2,Basic Mathematics -I,Wednesday,08:00 AM,08:55 AM,016(CR)
BCA AI&DS,I,C2,Mathematical Foundation for AI,Wednesday,08:55 AM,09:50 AM,016(CR)
BCA AI&DS,I,C2,Fundamentals of Python Programming,Wednesday,10:10 AM,11:05 AM,016(CR)
BCA AI&DS,I,C2,Computational Thinking and Fundamentals of IT,Wednesday,11:05 AM,12:00 PM,016(CR)
BCA AI&DS,I,C2,Fundamentals of Python Programming,Wednesday,12:00 PM,12:55 PM,016(CR)
BCA AI&DS,I,C2,Fundamentals of Python Programming,Saturday,08:00 AM,08:55 AM,013 (CR)
BCA AI&DS,I,C2,Basic Mathematics -I,Saturday,08:55 AM,09:50 AM,013(CR)
BCA AI&DS,I,C2,Digital Productivity Tools for Modern Workplaces Laboratory,Saturday,10:10 AM,12:00 PM,007/ 016/ 013 (CR)
BCA CS,I,A1,Mathematical Foundation for AI,Monday,12:55 PM,01:50 PM,016(CR)
BCA CS,I,A1,Professional Communication,Monday,02:10 PM,03:05 PM,016(CR)
BCA CS,I,A1,Mathematical Foundation for AI,Monday,03:05 PM,04:00 PM,016(CR)
BCA CS,I,A1,Fundamentals of Python Programming Laboratory,Tuesday,08:00 AM,09:50 AM,LAB 8
BCA CS,I,A1,Digital Productivity Tools for Modern Workplaces Laboratory,Tuesday,10:10 AM,12:00 PM,LAB 8
BCA CS,I,A1,Computational Thinking and Fundamentals of IT,Tuesday,12:00 PM,12:55 PM,301(CR)
BCA CS,I,A1,Fundamentals of Python Programming,Wednesday,12:55 PM,01:50 PM,007(CR)
BCA CS,I,A1,Computational Thinking and Fundamentals of IT,Wednesday,02:10 PM,03:05 PM,007(CR)
BCA CS,I,A1,Fundamentals of Python Programming,Wednesday,03:05 PM,04:00 PM,007(CR)
BCA CS,I,A1,Mathematical Foundation for AI,Wednesday,04:00 PM,04:55 PM,007(CR)
BCA CS,I,A1,Fundamentals of Python Programming,Friday,12:55 PM,01:50 PM,016(CR)
BCA CS,I,A1,Professional Communication,Friday,02:10 PM,03:05 PM,016(CR)
BCA CS,I,A1,Computational Thinking and Fundamentals of IT,Friday,03:05 PM,04:00 PM,016(CR)
BCA CS,I,A1,Fundamentals of Python Programming,Friday,04:00 PM,04:55 PM,016(CR)
BCA CS,I,A2,Computational Thinking and Fundamentals of IT,Wednesday,08:00 AM,08:55 AM,307(CR)
BCA CS,I,A2,Mathematical Foundation for AI,Wednesday,08:55 AM,09:50 AM,307(CR)
BCA CS,I,A2,Fundamentals of Python Programming,Wednesday,10:10 AM,11:05 AM,307(CR)
BCA CS,I,A2,Professional Communication,Wednesday,11:05 AM,12:00 PM,323(CR)
BCA CS,I,A2,Digital Productivity Tools for Modern Workplaces Laboratory,Thursday,08:00 AM,09:50 AM,LAB 6
BCA CS,I,A2,Professional Communication,Thursday,10:10 AM,11:05 AM,301(CR)
BCA CS,I,A2,Computational Thinking and Fundamentals of IT,Thursday,11:05 AM,12:00 PM,301/307(CR)
BCA CS,I,A2,Mathematical Foundation for AI,Friday,08:00 AM,08:55 AM,307(CR)
BCA CS,I,A2,Fundamentals of Python Programming,Friday,08:55 AM,09:50 AM,307(CR)
BCA CS,I,A2,Fundamentals of Python Programming,Friday,10:10 AM,11:05 AM,307(CR)
BCA CS,I,A2,Computational Thinking and Fundamentals of IT,Friday,11:05 AM,12:00 PM,301/307(CR)
BCA CS,I,A2,Basic Mathematics – I,Friday,12:00 PM,12:55 PM,307(CR)
BCA CS,I,A2,Fundamentals of Python Programming Laboratory,Saturday,08:00 AM,09:50 AM,LAB 7
BCA CS,I,A2,Fundamentals of Python Programming,Saturday,10:10 AM,11:05 AM,301(CR)
BCA CS,I,A2,Mathematical Foundation for AI,Saturday,11:05 AM,12:00 PM,301(CR)
BCA CS,I,A2,Basic Mathematics – I,Saturday,12:00 PM,12:55 PM,301(CR)
B.Sc. IT,I,,Computer Fundamentals and Information Technology,Monday,12:00 PM,12:55 PM,307(CR)
B.Sc. IT,I,,Foundations of Computer Programming Laboratory,Monday,02:10 PM,04:00 PM,LAB 4
B.Sc. IT,I,,Digital Productivity Tools for Modern Workplaces Laboratory,Monday,04:00 PM,05:50 PM,LAB 4
B.Sc. IT,I,,Foundations of Computer Programming,Tuesday,12:55 PM,01:50 PM,007(CR)
B.Sc. IT,I,,Professional Communication,Tuesday,02:10 PM,03:05 PM,007(CR)
B.Sc. IT,I,,Computer Fundamentals and Information Technology,Tuesday,03:05 PM,04:00 PM,007(CR)
B.Sc. IT,I,,Foundations of Computer Programming,Tuesday,04:00 PM,04:55 PM,007(CR)
B.Sc. IT,I,,Professional Communication,Friday,12:55 PM,01:50 PM,015(CR)
B.Sc. IT,I,,Computer Fundamentals and Information Technology,Friday,02:10 PM,03:05 PM,015(CR)
B.Sc. IT,I,,Foundations of Computer Programming,Friday,03:05 PM,04:00 PM,015(CR)
MCA,I,A +B+C,Mathematical Foundation of Computer Science (Bridge Course),Monday,12:00 PM,12:55 PM,323(CR)
MCA,I,A +B+C,Full Stack Development,Monday,12:55 PM,01:50 PM,423 (LT)
MCA,I,A +B+C,Python programming,Monday,02:10 PM,03:05 PM,423 (LT)
MCA,I,A +B+C,Career Skills - I,Monday,03:05 PM,04:00 PM,423 (LT)
MCA,I,A,Full Stack Development Laboratory,Monday,04:00 PM,05:50 PM,LAB 7
MCA,I,B,Full Stack Development Laboratory,Tuesday,12:00 PM,01:50 PM,LAB 4
MCA,I,A,Advanced Operating Systems and Computer Networks Laboratory,Tuesday,12:00 PM,01:50 PM,LAB 8
MCA,I,C,Programming and Problem-Solving Laboratory,Tuesday,12:00 PM,01:50 PM,LAB 7
MCA,I,A +B+C,Advanced Operating Systems,Tuesday,02:10 PM,03:05 PM,405 (LT)
MCA,I,A +B+C,Full Stack Development,Tuesday,03:05 PM,04:00 PM,405 (LT)
MCA,I,A +B+C,Python programming,Tuesday,04:00 PM,04:55 PM,306 (LT)
MCA,I,A +B+C,Career Skills - I,Tuesday,04:55 PM,05:50 PM,423 (LT)/ 306 (LT)/405 (LT)
MCA,I,A +B+C,Mathematical Foundation of Computer Science (Bridge Course),Wednesday,12:00 PM,12:55 PM,013(CR)
MCA,I,A +B+C,Python programming,Wednesday,12:55 PM,01:50 PM,306 (LT)
MCA,I,A +B+C,Programming and Problem-Solving,Wednesday,02:10 PM,03:05 PM,306 (LT)
MCA,I,A +B+C,Full Stack Development,Wednesday,03:05 PM,04:00 PM,306 (LT)
MCA,I,A +B+C,Computer Networks,Wednesday,04:00 PM,04:55 PM,306 (LT)
MCA,I,A +B+C,Advanced Operating Systems,Wednesday,04:55 PM,05:50 PM,306 (LT)
MCA,I,C,Full Stack Development Laboratory,Friday,12:00 PM,01:50 PM,LAB 4
MCA,I,B,Advanced Operating Systems and Computer Networks Laboratory,Friday,12:00 PM,01:50 PM,LAB 8
MCA,I,A,Programming and Problem-Solving Laboratory,Friday,12:00 PM,01:50 PM,LAB 6
MCA,I,A +B+C,Career Skills - I,Friday,02:10 PM,03:05 PM,306 (LT)
MCA,I,A +B+C,Introduction to Operating System (Bridge Course),Friday,03:05 PM,04:00 PM,306 (LT)
MCA,I,A +B+C,Python programming,Friday,04:00 PM,04:55 PM,306 (LT)
MCA,I,A +B+C,Advanced Operating Systems,Friday,04:55 PM,05:50 PM,306 (LT)
MCA,I,A +B+C,Programming and Problem-Solving,Saturday,12:00 PM,12:55 PM,405 (LT)
MCA,I,A +B+C,Computer Networks,Saturday,12:55 PM,01:50 PM,405 (LT)
MCA,I,A +B+C,Programming and Problem-Solving,Saturday,02:10 PM,03:05 PM,405 (LT)
MCA,I,A +B+C,Computer Networks,Saturday,03:05 PM,04:00 PM,405 (LT)
MCA,I,C,Advanced Operating Systems and Computer Networks Laboratory,Saturday,04:00 PM,05:50 PM,LAB 8
MCA,I,B,Programming and Problem-Solving Laboratory,Saturday,04:00 PM,05:50 PM,LAB 6
MCA AI&DS,I,A+B+C,Probability and Statistics,Monday,12:00 PM,12:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,Career Skills - I,Monday,12:55 PM,01:50 PM,405 (LT)
MCA AI&DS,I,A+B+C,Programming and Problem-Solving,Monday,02:10 PM,03:05 PM,405 (LT)
MCA AI&DS,I,A+B+C,System Design,Monday,03:05 PM,04:00 PM,405 (LT)
MCA AI&DS,I,A+B+C,Introduction to Operating Systems,Monday,04:00 PM,04:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,Programming and Problem-Solving,Monday,04:55 PM,05:50 PM,405 (LT)
MCA AI&DS,I,A+B+C,Probability and Statistics,Tuesday,12:00 PM,12:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,Python Programming,Tuesday,12:55 PM,01:50 PM,405 (LT)
MCA AI&DS,I,C,Python Programming Laboratory,Tuesday,02:10 PM,04:00 PM,LAB 6
MCA AI&DS,I,A,Advanced DBMS Laboratory,Tuesday,02:10 PM,04:00 PM,LAB 7
MCA AI&DS,I,B,Programming and Problem-Solving Laboratory,Tuesday,02:10 PM,04:00 PM,LAB 4
MCA AI&DS,I,A+B+C,Career Skills - I,Tuesday,04:00 PM,04:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,Advanced Database Management Systems,Tuesday,04:55 PM,05:50 PM,405 (LT)
MCA AI&DS,I,A+B+C,Probability and Statistics,Wednesday,12:00 PM,12:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,Python Programming,Wednesday,12:55 PM,01:50 PM,405 (LT)
MCA AI&DS,I,A+B+C,Programming and Problem-Solving,Wednesday,02:10 PM,03:05 PM,405 (LT)
MCA AI&DS,I,A+B+C,Advanced Operating Systems,Wednesday,03:05 PM,04:00 PM,405 (LT)
MCA AI&DS,I,A+B+C,Advanced Database Management Systems,Wednesday,04:00 PM,04:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,System Design,Wednesday,04:55 PM,05:50 PM,405 (LT)
MCA AI&DS,I,A+B+C,Career Skills - I,Thursday,12:00 PM,12:55 PM,405 (LT)
MCA AI&DS,I,A+B+C,System Design,Thursday,12:55 PM,01:50 PM,405 (LT)
MCA AI&DS,I,A,Python Programming Laboratory,Thursday,02:10 PM,04:00 PM,LAB 4
MCA AI&DS,I,B,Advanced DBMS Laboratory,Thursday,02:10 PM,04:00 PM,LAB 8
MCA AI&DS,I,C,Programming and Problem-Solving Laboratory,Thursday,02:10 PM,04:00 PM,LAB 6
MCA AI&DS,I,A+B+C,System Design,Thursday,04:00 PM,04:55 PM,423 (LT)
MCA AI&DS,I,A+B+C,Introduction to DBMS (Bridge Course),Thursday,04:55 PM,05:50 PM,423 (LT)
MCA AI&DS,I,B,Python Programming Laboratory,Friday,12:00 PM,01:50 PM,LAB 7
MCA AI&DS,I,A+B+C,Python Programming,Friday,02:10 PM,03:05 PM,405 (LT)
MCA AI&DS,I,A+B+C,Advanced Operating Systems,Friday,03:05 PM,04:00 PM,405 (LT)
MCA AI&DS,I,C,Advanced DBMS Laboratory,Friday,04:00 PM,05:50 PM,LAB 4
MCA AI&DS,I,A,Programming and Problem-Solving Laboratory,Friday,04:00 PM,05:50 PM,LAB 6
MCA AI&DS,I,A+B+C,Linear Algebra (Bridge Course),Saturday,12:00 PM,12:55 PM,423 (LT)
MCA AI&DS,I,A+B+C,Advanced Database Management Systems,Saturday,12:55 PM,01:50 PM,423 (LT)
MCA AI&DS,I,A+B+C,Advanced Operating Systems,Saturday,02:10 PM,03:05 PM,423 (LT)
MCA AI&DS,I,A+B+C,Linear Algebra (Bridge Course),Saturday,03:05 PM,04:00 PM,423 (LT)
BCA,III,A1+A2,Career Skills - I,Monday,08:00 AM,08:55 AM,423(LT)
BCA,III,A1+A2,Introduction to Data Structures,Monday,08:55 AM,09:50 AM,423(LT)
BCA,III,A1+A2,Introduction to Data Structures,Monday,10:10 AM,11:05 AM,423(LT)
BCA,III,A1+A2,Foundations of Artificial Intelligence (DSE),Monday,11:05 AM,12:00 PM,423(LT)
BCA,III,A1+A2,Digital Logic Design,Monday,12:00 PM,12:55 PM,423(LT)
BCA,III,A1+A2,Introduction to Data Structures,Tuesday,08:00 AM,08:55 AM,423(LT)
BCA,III,A1+A2,Introductions to Database Management Systems,Tuesday,08:55 AM,09:50 AM,423(LT)
BCA,III,A1+A2,Introductions to Database Management Systems,Tuesday,10:10 AM,11:05 AM,423(LT)
BCA,III,A1+A2,Digital Logic Design,Tuesday,11:05 AM,12:00 PM,423(LT)
BCA,III,A1+A2,Foundations of Artificial Intelligence (DSE),Tuesday,12:00 PM,12:55 PM,423(LT)
BCA,III,A2,Database Management Systems Laboratory,Wednesday,08:00 AM,09:50 AM,LAB 4
BCA,III,A1,Data Structures Laboratory,Wednesday,08:00 AM,09:50 AM,LAB 7
BCA,III,A1+A2,Digital Logic Design,Wednesday,10:10 AM,11:05 AM,423(LT)
BCA,III,A1+A2,Introductions to Database Management Systems,Wednesday,11:05 AM,12:00 PM,423(LT)
BCA,III,A1+A2,Project Based Learning,Wednesday,12:00 PM,12:55 PM,423(LT)
BCA,III,A1,Database Management Systems Laboratory,Thursday,08:00 AM,09:50 AM,LAB 4
BCA,III,A2,Data Structures Laboratory,Thursday,08:00 AM,09:50 AM,LAB 7
BCA,III,A1+A2,Career Skills - I,Thursday,10:10 AM,11:05 AM,423(LT)
BCA,III,A1+A2,Foundations of Artificial Intelligence (DSE),Thursday,11:05 AM,12:00 PM,423(LT)
BCA,III,A1+A2,Project Based Learning,Thursday,12:00 PM,12:55 PM,423(LT)
BCA,III,B1+B2,Career Skills - I,Monday,12:00 PM,12:55 PM,306(LT)
BCA,III,B1+B2,Foundations of Artificial Intelligence (DSE),Monday,12:55 PM,01:50 PM,306(LT)
BCA,III,B1+B2,Digital Logic Design,Monday,02:10 PM,03:05 PM,306(LT)
BCA,III,B1+B2,Introduction to Data Structures,Monday,03:05 PM,04:00 PM,306(LT)
BCA,III,B1+B2,Digital Logic Design,Monday,04:00 PM,04:55 PM,306(LT)
BCA,III,B1+B2,Project Based Learning,Wednesday,12:00 PM,12:55 PM,423/324/306 (LT)
BCA,III,B1+B2,Foundations of Artificial Intelligence (DSE),Wednesday,12:55 PM,01:50 PM,423(LT)
BCA,III,B1+B2,Introductions to Database Management Systems,Wednesday,02:10 PM,03:05 PM,423(LT)
BCA,III,B1+B2,Career Skills - I,Wednesday,03:05 PM,04:00 PM,423(LT)
BCA,III,B2,Database Management Systems Laboratory,Wednesday,04:00 PM,05:50 PM,LAB 7
BCA,III,B1+B2,Project Based Learning,Thursday,12:00 PM,12:55 PM,423/324/306 (LT)
BCA,III,B1+B2,Introductions to Database Management Systems,Thursday,12:55 PM,01:50 PM,423(LT)
BCA,III,B1+B2,Foundations of Artificial Intelligence (DSE),Thursday,02:10 PM,03:05 PM,423(LT)
BCA,III,B1+B2,Introduction to Data Structures,Thursday,03:05 PM,04:00 PM,423(LT)
BCA,III,B2,Data Structures Laboratory,Thursday,04:00 PM,05:50 PM,LAB 4
BCA,III,B1,Database Management Systems Laboratory,Thursday,04:00 PM,05:50 PM,LAB 7
BCA,III,B1+B2,Introduction to Data Structures,Friday,12:55 PM,01:50 PM,306(LT)
BCA,III,B,Data Structures Laboratory,Friday,02:10 PM,04:00 PM,LAB 7
BCA,III,B1+B2,Introductions to Database Management Systems,Friday,04:00 PM,04:55 PM,324(LT)
BCA,III,B1+B2,Digital Logic Design,Friday,04:55 PM,05:50 PM,324(LT)
BCA AI&DS,III,A2,PBD 301,Monday,08:00 AM,09:50 AM,LAB 7
BCA AI&DS,III,A1,PBD 302,Monday,08:00 AM,09:50 AM,LAB 4
BCA AI&DS,III,A1+A2,TBD 301,Monday,10:10 AM,11:05 AM,324(LT)
BCA AI&DS,III,A1+A2,TBD 302,Monday,11:05 AM,12:00 PM,324(LT)
BCA AI&DS,III,A1+A2,XBD 301,Monday,12:00 PM,12:55 PM,324(LT)
BCA AI&DS,III,A1,PBD 301,Tuesday,08:00 AM,09:50 AM,LAB7
BCA AI&DS,III,A2,PBD 302,Tuesday,08:00 AM,09:50 AM,LAB 4
BCA AI&DS,III,A1+A2,TBD 302,Tuesday,10:10 AM,11:05 AM,324(LT)
BCA AI&DS,III,A1+A2,TBD 301,Tuesday,11:05 AM,12:00 PM,324(LT)
BCA AI&DS,III,A1+A2,Project Based Learning,Tuesday,12:00 PM,12:55 PM,324/405 (LT)
BCA AI&DS,III,A1+A2,XBD 301,Friday,08:00 AM,08:55 AM,405(LT)
BCA AI&DS,III,A1+A2,TBD 303,Friday,08:55 AM,09:50 AM,405(LT)
BCA AI&DS,III,A1+A2,TBD 301,Friday,10:10 AM,11:05 AM,405(LT)
BCA AI&DS,III,A1+A2,TBD 313,Friday,11:05 AM,12:00 PM,405(LT)
BCA AI&DS,III,A1+A2,TBD 302,Friday,12:00 PM,12:55 PM,405(LT)
BCA AI&DS,III,A1+A2,TBD 303,Saturday,08:00 AM,08:55 AM,405(LT)
BCA AI&DS,III,A1+A2,TBD 313,Saturday,08:55 AM,09:50 AM,324/405 (LT)
BCA AI&DS,III,A1+A2,TBD 303,Saturday,10:10 AM,11:05 AM,405(LT)
BCA AI&DS,III,A1+A2,TBD 313,Saturday,11:05 AM,12:00 PM,405(LT)
BCA AI&DS,III,A1+A2,Project Based Learning,Saturday,12:00 PM,12:55 PM,324/405 (LT)
BCA AI&DS,III,B1,Career Skills – 1,Tuesday,08:00 AM,08:55 AM,323(CR)
BCA AI&DS,III,B1,Fundamentals of cloud computing (DSE),Tuesday,08:55 AM,09:50 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Machine Learning,Tuesday,10:10 AM,11:05 AM,323(CR)
BCA AI&DS,III,B1,Project Based Learning,Tuesday,11:05 AM,12:00 PM,323(CR)
BCA AI&DS,III,B1,Introduction to Data Structures,Wednesday,08:00 AM,08:55 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Database Management Systems,Wednesday,08:55 AM,09:50 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Machine Learning,Wednesday,10:10 AM,11:05 AM,323(CR)
